5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618,5.3618
10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493
11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46,11.46
7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789,7.8789
1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709,1.1709
6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018,6.0018
10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793,10.793
11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3
7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231,7.3231
0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973,0.43973
6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181,6.6181
11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049
11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096,11.096
6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384,6.7384
0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317,0.29317
7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083,7.2083
11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263,11.263
10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847,10.847
6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271,6.1271
1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249,1.0249
7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701,7.7701
11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432,11.432
10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556,10.556
5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916,5.4916
1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526,1.7526
8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012,8.3012
11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555,11.555
10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224,10.224
4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344,4.8344
2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734,2.4734
8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996,8.7996
11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634,11.634
9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505,9.8505
4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582,4.1582
3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844,3.1844
9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632,9.2632
11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666,11.666
9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385,9.4385
3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655,3.4655
3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829,3.8829
9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903,9.6903
11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652,11.652
8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893,8.9893
2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592,2.7592
4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566,4.566
10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079,10.079
11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592,11.592
8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047,8.5047
2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042,2.042
5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311,5.2311
10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428,10.428
11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487,11.487
7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864,7.9864
1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167,1.3167
5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756,5.8756
10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736,10.736
11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336,11.336
7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366,7.4366
0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623,0.58623
6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968,6.4968
11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002,11.002
11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14
6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575,6.8575
0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656,0.14656
7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925,7.0925
11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224,11.224
10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901,10.901
6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514,6.2514
0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876,0.87876
7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601,7.6601
11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401,11.401
10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618
5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205,5.6205
1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075,1.6075
8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975,8.1975
11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534,11.534
10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293,10.293
4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675,4.9675
2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299,2.3299
8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026,8.7026
11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622,11.622
9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283
4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948,4.2948
3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431,3.0431
9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733,9.1733
11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663,11.663
9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524,9.524
3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053,3.6053
3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443,3.7443
9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078,9.6078
11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658,11.658
9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821,9.0821
2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014,2.9014
4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307,4.4307
10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004,10.004
11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608,11.608
8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044,8.6044
2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862,2.1862
5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996,5.0996
10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362,10.362
11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511,11.511
8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927,8.0927
1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623,1.4623
5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484,5.7484
10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678,10.678
11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369,11.369
7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549,7.549
0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263,0.73263
6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745,6.3745
10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952
11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183
6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756,6.9756
